order_id,customer_id,product_id,product_name,category,region,order_date,quantity,unit_price,discount_pct,total_amount,cost,profit,payment_method,status
ORD04467,CUST0462,PROD067,Steering Wheel Cover,Automotive,North,2024-07-30,3,30.14,0.0,90.41,33,57.41,PayPal,Cancelled
ORD04468,CUST0105,PROD004,Bluetooth Speaker,Electronics,Central,2023-09-05,5,94.53,20.0,378.12,175,203.12,Debit Card,Delivered
ORD04469,CUST0222,PROD006,Gaming Mouse,Electronics,West,2022-11-21,4,73.16,10.0,263.37,112,151.37,Credit Card,Delivered
ORD04470,CUST0179,PROD059,Energy Drink Pack x24,Food & Beverage,South,2023-05-02,1,32.74,15.0,27.83,12,15.83,Cash,Returned
ORD04471,CUST0247,PROD017,Formal Trousers,Clothing,North,2024-08-20,4,84.29,15.0,286.6,140,146.6,Bank Transfer,Shipped
ORD04472,CUST0083,PROD056,Dark Chocolate Bar 72%,Food & Beverage,North,2024-08-02,4,11.21,20.0,35.88,16,19.88,PayPal,Delivered
ORD04473,CUST0063,PROD005,"4K Monitor 27""",Electronics,North,2023-09-19,2,461.67,0.0,923.34,440,483.34,PayPal,Shipped
ORD04474,CUST0316,PROD012,Denim Jeans Slim,Clothing,Central,2024-08-05,5,78.93,10.0,355.17,140,215.17,Bank Transfer,Delivered
ORD04475,CUST0242,PROD038,Foam Roller,Sports,East,2022-08-14,3,37.83,20.0,90.79,36,54.79,PayPal,Delivered
ORD04476,CUST0295,PROD061,Car Dash Cam 4K,Automotive,North,2024-11-27,1,105.63,10.0,95.07,42,53.07,Cash,Delivered
ORD04477,CUST0475,PROD003,Smart Watch Ultra,Electronics,East,2023-04-09,3,378.88,15.0,966.15,420,546.15,Credit Card,Shipped
ORD04478,CUST0228,PROD051,Premium Coffee Beans 1kg,Food & Beverage,Central,2022-09-14,3,31.81,20.0,76.35,30,46.35,Bank Transfer,Returned
ORD04479,CUST0041,PROD063,Car Phone Mount,Automotive,North,2022-03-04,1,25.34,0.0,25.34,9,16.34,Cash,Delivered
ORD04480,CUST0313,PROD038,Foam Roller,Sports,North,2023-12-27,4,33.1,5.0,125.77,48,77.77,Debit Card,Delivered
ORD04481,CUST0253,PROD033,Dumbbell Set 20kg,Sports,South,2022-12-10,4,86.9,20.0,278.08,168,110.08,Debit Card,Delivered
ORD04482,CUST0265,PROD041,Business Analytics Guide,Books,North,2023-06-20,5,41.88,0.0,209.42,60,149.42,Debit Card,Delivered
ORD04483,CUST0381,PROD038,Foam Roller,Sports,North,2023-04-18,1,35.67,0.0,35.67,12,23.67,PayPal,Cancelled
ORD04484,CUST0225,PROD059,Energy Drink Pack x24,Food & Beverage,East,2022-05-01,1,36.25,0.0,36.25,12,24.25,Bank Transfer,Delivered
ORD04485,CUST0417,PROD070,Car Wax Premium,Automotive,North,2022-08-21,4,26.23,0.0,104.93,40,64.93,Bank Transfer,Delivered
ORD04486,CUST0405,PROD023,Coffee Maker Deluxe,Home & Garden,North,2022-05-15,3,128.78,20.0,309.06,156,153.06,PayPal,Delivered
ORD04487,CUST0323,PROD042,Python Programming,Books,Central,2022-01-27,1,56.48,10.0,50.83,15,35.83,PayPal,Delivered
ORD04488,CUST0315,PROD029,Throw Blanket Soft,Home & Garden,South,2023-04-02,2,60.27,10.0,108.48,40,68.48,Cash,Returned
ORD04489,CUST0053,PROD023,Coffee Maker Deluxe,Home & Garden,North,2023-07-13,4,136.77,0.0,547.08,208,339.08,Debit Card,Delivered
ORD04490,CUST0145,PROD022,Air Purifier Pro,Home & Garden,West,2023-05-12,3,254.8,15.0,649.74,330,319.74,Bank Transfer,Cancelled
ORD04491,CUST0444,PROD013,Casual Sneakers,Clothing,North,2024-09-12,4,100.65,0.0,402.59,160,242.59,PayPal,Delivered
ORD04492,CUST0345,PROD054,Mixed Nuts 500g,Food & Beverage,South,2022-02-10,2,22.4,20.0,35.84,16,19.84,Debit Card,Shipped
ORD04493,CUST0220,PROD010,External SSD 1TB,Electronics,Central,2024-08-10,2,146.1,0.0,292.2,130,162.2,Credit Card,Shipped
ORD04494,CUST0298,PROD036,Gym Gloves,Sports,South,2022-10-21,5,25.31,10.0,113.91,45,68.91,Credit Card,Shipped
ORD04495,CUST0196,PROD008,Webcam HD 1080p,Electronics,South,2022-04-24,4,66.25,5.0,251.74,100,151.74,Bank Transfer,Delivered
ORD04496,CUST0125,PROD053,Protein Powder Vanilla,Food & Beverage,West,2023-10-01,3,51.1,10.0,137.98,60,77.98,Bank Transfer,Delivered
ORD04497,CUST0350,PROD010,External SSD 1TB,Electronics,West,2023-10-28,3,141.84,0.0,425.53,195,230.53,PayPal,Delivered
ORD04498,CUST0490,PROD063,Car Phone Mount,Automotive,South,2023-05-25,1,24.5,5.0,23.28,9,14.28,Cash,Delivered
ORD04499,CUST0179,PROD008,Webcam HD 1080p,Electronics,South,2022-05-06,4,68.21,0.0,272.85,100,172.85,PayPal,Cancelled
ORD04500,CUST0219,PROD026,Plant Pot Set x3,Home & Garden,West,2023-04-06,5,36.63,0.0,183.16,70,113.16,Cash,Delivered
ORD04501,CUST0355,PROD034,Cycling Helmet,Sports,East,2022-02-09,3,76.15,0.0,228.44,96,132.44,Cash,Cancelled
ORD04502,CUST0076,PROD054,Mixed Nuts 500g,Food & Beverage,East,2023-12-12,2,24.06,10.0,43.32,16,27.32,Debit Card,Delivered
ORD04503,CUST0325,PROD054,Mixed Nuts 500g,Food & Beverage,Central,2023-02-10,2,25.57,20.0,40.91,16,24.91,Cash,Delivered
ORD04504,CUST0263,PROD058,Almond Milk 1L,Food & Beverage,West,2023-03-30,2,7.23,5.0,13.74,4,9.74,Debit Card,Delivered
ORD04505,CUST0010,PROD041,Business Analytics Guide,Books,South,2023-05-25,2,40.95,0.0,81.91,24,57.91,Bank Transfer,Delivered
ORD04506,CUST0143,PROD006,Gaming Mouse,Electronics,North,2023-01-02,2,75.73,5.0,143.89,56,87.89,PayPal,Delivered
ORD04507,CUST0035,PROD003,Smart Watch Ultra,Electronics,West,2024-02-06,2,363.98,5.0,691.56,280,411.56,Debit Card,Delivered
ORD04508,CUST0256,PROD002,Wireless Headphones,Electronics,East,2023-04-17,3,180.88,0.0,542.65,240,302.65,Bank Transfer,Delivered
ORD04509,CUST0395,PROD030,Garden Hose 50ft,Home & Garden,East,2023-05-25,2,62.75,20.0,100.39,56,44.39,Credit Card,Delivered
ORD04510,CUST0313,PROD056,Dark Chocolate Bar 72%,Food & Beverage,North,2022-07-03,3,13.07,0.0,39.22,12,27.22,Cash,Cancelled
ORD04511,CUST0265,PROD016,Leather Belt,Clothing,North,2022-04-21,5,49.1,0.0,245.52,90,155.52,Credit Card,Delivered
ORD04512,CUST0071,PROD028,Storage Ottoman,Home & Garden,West,2022-11-08,3,81.69,5.0,232.83,96,136.83,PayPal,Delivered
ORD04513,CUST0149,PROD035,Running Shoes Pro,Sports,Central,2022-11-17,3,137.08,20.0,328.98,165,163.98,Credit Card,Delivered
ORD04514,CUST0311,PROD062,Tire Inflator Auto,Automotive,North,2023-04-22,5,47.71,0.0,238.54,90,148.54,Bank Transfer,Processing
ORD04515,CUST0319,PROD061,Car Dash Cam 4K,Automotive,West,2022-06-04,5,90.9,0.0,454.52,210,244.52,PayPal,Cancelled
ORD04516,CUST0102,PROD025,Blender Pro 1000W,Home & Garden,West,2023-12-17,2,93.08,0.0,186.16,70,116.16,Cash,Returned
ORD04517,CUST0364,PROD017,Formal Trousers,Clothing,North,2022-05-21,5,92.79,5.0,440.75,175,265.75,Credit Card,Delivered
ORD04518,CUST0017,PROD063,Car Phone Mount,Automotive,East,2024-10-15,3,24.29,0.0,72.87,27,45.87,Bank Transfer,Delivered
ORD04519,CUST0408,PROD047,Machine Learning A-Z,Books,South,2023-04-18,2,78.61,15.0,133.63,40,93.63,Debit Card,Returned
ORD04520,CUST0475,PROD068,Car Air Freshener x5,Automotive,East,2024-04-18,2,13.55,20.0,21.68,10,11.68,Bank Transfer,Delivered
ORD04521,CUST0418,PROD058,Almond Milk 1L,Food & Beverage,South,2024-04-20,2,8.55,0.0,17.11,4,13.11,Cash,Shipped
ORD04522,CUST0444,PROD063,Car Phone Mount,Automotive,North,2024-06-04,2,24.08,0.0,48.16,18,30.16,Credit Card,Delivered
ORD04523,CUST0328,PROD069,LED Car Lights Kit,Automotive,West,2022-05-30,3,31.79,0.0,95.37,42,53.37,Credit Card,Delivered
ORD04524,CUST0236,PROD024,Electric Kettle 1.7L,Home & Garden,West,2024-02-29,5,52.03,15.0,221.11,90,131.11,Bank Transfer,Delivered
ORD04525,CUST0342,PROD026,Plant Pot Set x3,Home & Garden,South,2024-08-01,1,37.49,15.0,31.86,14,17.86,Debit Card,Shipped
ORD04526,CUST0153,PROD048,SQL Mastery,Books,North,2024-05-15,1,45.47,10.0,40.92,11,29.92,Credit Card,Shipped
ORD04527,CUST0379,PROD051,Premium Coffee Beans 1kg,Food & Beverage,West,2022-03-19,1,29.08,0.0,29.08,10,19.08,Bank Transfer,Shipped
ORD04528,CUST0141,PROD038,Foam Roller,Sports,East,2022-04-13,2,35.7,5.0,67.83,24,43.83,Cash,Delivered
ORD04529,CUST0162,PROD055,Olive Oil Extra Virgin,Food & Beverage,East,2022-07-21,5,28.53,0.0,142.63,45,97.63,PayPal,Processing
ORD04530,CUST0396,PROD029,Throw Blanket Soft,Home & Garden,Central,2024-03-11,1,53.74,0.0,53.74,20,33.74,Cash,Delivered
ORD04531,CUST0064,PROD050,Digital Marketing,Books,West,2024-04-14,5,39.79,10.0,179.03,55,124.03,PayPal,Delivered
ORD04532,CUST0353,PROD051,Premium Coffee Beans 1kg,Food & Beverage,West,2023-12-25,4,34.76,0.0,139.03,40,99.03,PayPal,Shipped
ORD04533,CUST0457,PROD030,Garden Hose 50ft,Home & Garden,Central,2024-02-21,3,71.41,20.0,171.39,84,87.39,Cash,Delivered
ORD04534,CUST0106,PROD002,Wireless Headphones,Electronics,Central,2022-11-25,4,198.15,10.0,713.34,320,393.34,Credit Card,Delivered
ORD04535,CUST0438,PROD070,Car Wax Premium,Automotive,North,2022-11-16,4,26.08,0.0,104.31,40,64.31,Cash,Delivered
ORD04536,CUST0166,PROD029,Throw Blanket Soft,Home & Garden,North,2023-08-18,4,51.2,0.0,204.79,80,124.79,Bank Transfer,Delivered
ORD04537,CUST0074,PROD059,Energy Drink Pack x24,Food & Beverage,North,2024-05-10,3,31.62,10.0,85.39,36,49.39,Debit Card,Shipped
ORD04538,CUST0416,PROD040,Water Bottle 1L,Sports,Central,2022-02-28,5,20.78,20.0,83.11,40,43.11,Bank Transfer,Shipped
ORD04539,CUST0480,PROD059,Energy Drink Pack x24,Food & Beverage,North,2024-12-01,5,35.59,10.0,160.15,60,100.15,PayPal,Delivered
ORD04540,CUST0263,PROD047,Machine Learning A-Z,Books,West,2023-06-07,3,78.87,10.0,212.94,60,152.94,Cash,Delivered
ORD04541,CUST0375,PROD011,Classic White Shirt,Clothing,South,2024-08-03,1,46.65,5.0,44.32,15,29.32,PayPal,Delivered
ORD04542,CUST0345,PROD035,Running Shoes Pro,Sports,South,2024-06-09,4,129.69,15.0,440.96,220,220.96,Bank Transfer,Delivered
ORD04543,CUST0121,PROD055,Olive Oil Extra Virgin,Food & Beverage,West,2022-05-21,5,27.09,5.0,128.68,45,83.68,Credit Card,Delivered
ORD04544,CUST0252,PROD040,Water Bottle 1L,Sports,Central,2023-09-16,3,21.7,0.0,65.09,24,41.09,Cash,Processing
ORD04545,CUST0431,PROD033,Dumbbell Set 20kg,Sports,South,2024-04-03,2,97.85,0.0,195.69,84,111.69,Credit Card,Delivered
ORD04546,CUST0190,PROD052,Organic Green Tea 100g,Food & Beverage,Central,2024-06-17,2,18.32,0.0,36.64,10,26.64,Credit Card,Shipped
ORD04547,CUST0082,PROD035,Running Shoes Pro,Sports,Central,2022-10-03,3,129.75,0.0,389.26,165,224.26,Bank Transfer,Delivered
ORD04548,CUST0201,PROD045,Leadership Principles,Books,East,2023-03-15,2,33.73,15.0,57.34,16,41.34,Bank Transfer,Delivered
ORD04549,CUST0360,PROD030,Garden Hose 50ft,Home & Garden,East,2023-05-11,1,67.3,0.0,67.3,28,39.3,Bank Transfer,Delivered
ORD04550,CUST0098,PROD006,Gaming Mouse,Electronics,North,2024-09-12,1,80.45,0.0,80.45,28,52.45,Bank Transfer,Delivered
ORD04551,CUST0263,PROD002,Wireless Headphones,Electronics,West,2023-08-03,5,198.22,0.0,991.12,400,591.12,Credit Card,Cancelled
ORD04552,CUST0495,PROD045,Leadership Principles,Books,West,2022-10-22,3,33.05,0.0,99.16,24,75.16,PayPal,Returned
ORD04553,CUST0391,PROD063,Car Phone Mount,Automotive,Central,2023-08-18,3,24.11,15.0,61.47,27,34.47,Credit Card,Returned
ORD04554,CUST0124,PROD051,Premium Coffee Beans 1kg,Food & Beverage,Central,2023-08-29,5,35.15,10.0,158.19,50,108.19,Credit Card,Shipped
ORD04555,CUST0457,PROD029,Throw Blanket Soft,Home & Garden,Central,2023-03-04,5,58.81,5.0,279.36,100,179.36,Bank Transfer,Delivered
ORD04556,CUST0407,PROD032,Resistance Bands Set,Sports,South,2024-11-10,4,26.88,5.0,102.16,40,62.16,Credit Card,Delivered
ORD04557,CUST0338,PROD067,Steering Wheel Cover,Automotive,West,2022-01-28,2,30.73,20.0,49.17,22,27.17,PayPal,Delivered
ORD04558,CUST0098,PROD010,External SSD 1TB,Electronics,North,2023-03-27,1,134.92,10.0,121.43,65,56.43,Credit Card,Delivered
ORD04559,CUST0227,PROD047,Machine Learning A-Z,Books,South,2023-10-03,2,73.66,10.0,132.58,40,92.58,Debit Card,Returned
ORD04560,CUST0039,PROD028,Storage Ottoman,Home & Garden,South,2024-10-04,3,69.1,10.0,186.56,96,90.56,Cash,Returned
ORD04561,CUST0420,PROD023,Coffee Maker Deluxe,Home & Garden,East,2024-04-25,3,141.65,5.0,403.71,156,247.71,Bank Transfer,Delivered
ORD04562,CUST0146,PROD037,Jump Rope Speed,Sports,West,2024-10-13,2,18.47,10.0,33.24,14,19.24,Cash,Processing
ORD04563,CUST0251,PROD018,Polo Shirt Premium,Clothing,North,2022-11-18,2,62.88,5.0,119.47,44,75.47,PayPal,Shipped
ORD04564,CUST0495,PROD020,Knit Sweater,Clothing,West,2022-04-25,1,69.99,0.0,69.99,30,39.99,Credit Card,Delivered
ORD04565,CUST0081,PROD050,Digital Marketing,Books,Central,2023-08-11,1,38.98,15.0,33.13,11,22.13,Bank Transfer,Delivered
ORD04566,CUST0153,PROD035,Running Shoes Pro,Sports,North,2022-07-29,2,125.37,15.0,213.13,110,103.13,PayPal,Delivered
ORD04567,CUST0044,PROD060,Collagen Powder 300g,Food & Beverage,East,2022-03-31,3,41.42,10.0,111.84,48,63.84,Debit Card,Processing
ORD04568,CUST0070,PROD007,Mechanical Keyboard,Electronics,North,2024-11-04,1,124.79,5.0,118.55,52,66.55,Bank Transfer,Delivered
ORD04569,CUST0225,PROD024,Electric Kettle 1.7L,Home & Garden,East,2022-08-24,2,46.23,0.0,92.46,36,56.46,Bank Transfer,Delivered
ORD04570,CUST0490,PROD018,Polo Shirt Premium,Clothing,South,2023-08-25,3,64.82,10.0,175.01,66,109.01,Credit Card,Delivered
ORD04571,CUST0155,PROD020,Knit Sweater,Clothing,North,2024-02-21,2,73.74,0.0,147.49,60,87.49,Debit Card,Delivered
ORD04572,CUST0267,PROD065,Jump Starter Pack,Automotive,East,2023-10-24,5,94.52,20.0,378.09,190,188.09,PayPal,Delivered
ORD04573,CUST0274,PROD020,Knit Sweater,Clothing,Central,2022-11-15,1,69.67,20.0,55.74,30,25.74,PayPal,Shipped
ORD04574,CUST0350,PROD059,Energy Drink Pack x24,Food & Beverage,West,2022-11-02,3,35.26,20.0,84.62,36,48.62,Bank Transfer,Delivered
ORD04575,CUST0378,PROD016,Leather Belt,Clothing,South,2022-05-25,2,48.31,0.0,96.63,36,60.63,Bank Transfer,Delivered
ORD04576,CUST0298,PROD008,Webcam HD 1080p,Electronics,South,2024-01-22,1,65.22,0.0,65.22,25,40.22,Credit Card,Cancelled
ORD04577,CUST0405,PROD062,Tire Inflator Auto,Automotive,North,2022-03-06,2,43.92,5.0,83.45,36,47.45,Cash,Processing
ORD04578,CUST0438,PROD055,Olive Oil Extra Virgin,Food & Beverage,North,2023-06-24,1,28.58,0.0,28.58,9,19.58,Cash,Delivered
ORD04579,CUST0482,PROD059,Energy Drink Pack x24,Food & Beverage,East,2024-02-24,1,31.67,5.0,30.09,12,18.09,Credit Card,Cancelled
ORD04580,CUST0406,PROD036,Gym Gloves,Sports,North,2022-09-12,1,26.57,20.0,21.26,9,12.26,Cash,Delivered
ORD04581,CUST0174,PROD046,Finance for Managers,Books,Central,2023-10-08,4,52.38,15.0,178.1,52,126.1,Cash,Delivered
ORD04582,CUST0214,PROD048,SQL Mastery,Books,South,2023-09-15,4,41.24,10.0,148.45,44,104.45,Debit Card,Delivered
ORD04583,CUST0374,PROD061,Car Dash Cam 4K,Automotive,South,2022-04-03,2,94.28,0.0,188.57,84,104.57,Credit Card,Delivered
ORD04584,CUST0482,PROD001,Laptop Pro 15,Electronics,East,2022-05-23,5,1104.87,20.0,4419.5,3750,669.5,Cash,Shipped
ORD04585,CUST0491,PROD051,Premium Coffee Beans 1kg,Food & Beverage,South,2023-10-02,1,34.87,0.0,34.87,10,24.87,Credit Card,Shipped
ORD04586,CUST0002,PROD031,Yoga Mat Premium,Sports,Central,2023-04-20,2,43.33,0.0,86.67,36,50.67,Bank Transfer,Cancelled
ORD04587,CUST0140,PROD018,Polo Shirt Premium,Clothing,North,2022-01-05,3,62.55,0.0,187.66,66,121.66,Cash,Delivered
ORD04588,CUST0020,PROD057,Granola Bars x12,Food & Beverage,Central,2022-01-03,5,23.08,20.0,92.31,35,57.31,Credit Card,Processing
ORD04589,CUST0255,PROD063,Car Phone Mount,Automotive,West,2024-03-02,4,23.0,15.0,78.2,36,42.2,Cash,Delivered
ORD04590,CUST0479,PROD052,Organic Green Tea 100g,Food & Beverage,North,2023-03-12,1,16.28,0.0,16.28,5,11.28,PayPal,Processing
ORD04591,CUST0416,PROD017,Formal Trousers,Clothing,Central,2023-12-26,4,84.94,5.0,322.76,140,182.76,Debit Card,Cancelled
ORD04592,CUST0464,PROD044,Marketing Strategy,Books,West,2022-11-09,4,36.69,5.0,139.44,40,99.44,Cash,Delivered
ORD04593,CUST0114,PROD014,Wool Winter Coat,Clothing,South,2022-04-22,4,197.53,0.0,790.12,300,490.12,Debit Card,Delivered
ORD04594,CUST0071,PROD007,Mechanical Keyboard,Electronics,West,2024-07-10,3,122.76,15.0,313.05,156,157.05,Cash,Shipped
ORD04595,CUST0197,PROD026,Plant Pot Set x3,Home & Garden,Central,2024-12-11,4,35.13,0.0,140.52,56,84.52,Debit Card,Shipped
ORD04596,CUST0175,PROD001,Laptop Pro 15,Electronics,South,2023-04-14,4,1259.47,10.0,4534.09,3000,1534.09,PayPal,Delivered
ORD04597,CUST0205,PROD070,Car Wax Premium,Automotive,Central,2024-04-08,3,25.6,20.0,61.43,30,31.43,Bank Transfer,Delivered
ORD04598,CUST0445,PROD060,Collagen Powder 300g,Food & Beverage,Central,2022-12-10,4,47.33,5.0,179.86,64,115.86,PayPal,Delivered
ORD04599,CUST0455,PROD026,Plant Pot Set x3,Home & Garden,North,2022-05-14,5,35.45,5.0,168.41,70,98.41,Bank Transfer,Delivered
ORD04600,CUST0207,PROD055,Olive Oil Extra Virgin,Food & Beverage,Central,2022-03-16,1,25.35,10.0,22.81,9,13.81,Cash,Delivered
ORD04601,CUST0354,PROD060,Collagen Powder 300g,Food & Beverage,Central,2023-11-12,3,44.16,0.0,132.49,48,84.49,Debit Card,Delivered
ORD04602,CUST0290,PROD062,Tire Inflator Auto,Automotive,Central,2024-03-22,1,44.0,0.0,44.0,18,26.0,Credit Card,Delivered
ORD04603,CUST0093,PROD057,Granola Bars x12,Food & Beverage,South,2024-06-21,3,23.98,5.0,68.35,21,47.35,Bank Transfer,Delivered
ORD04604,CUST0275,PROD055,Olive Oil Extra Virgin,Food & Beverage,West,2024-02-15,5,29.77,10.0,133.97,45,88.97,PayPal,Delivered
ORD04605,CUST0223,PROD064,Seat Covers Set,Automotive,South,2024-11-24,1,78.48,15.0,66.71,32,34.71,Debit Card,Delivered
ORD04606,CUST0182,PROD055,Olive Oil Extra Virgin,Food & Beverage,East,2022-08-07,1,30.73,5.0,29.2,9,20.2,Bank Transfer,Delivered
ORD04607,CUST0105,PROD038,Foam Roller,Sports,Central,2022-05-28,4,34.9,20.0,111.69,48,63.69,Debit Card,Shipped
ORD04608,CUST0359,PROD046,Finance for Managers,Books,South,2023-10-04,5,51.91,10.0,233.6,65,168.6,Debit Card,Processing
ORD04609,CUST0358,PROD039,Pull-Up Bar,Sports,Central,2022-03-17,4,55.31,0.0,221.22,88,133.22,Credit Card,Delivered
ORD04610,CUST0481,PROD035,Running Shoes Pro,Sports,South,2024-05-16,1,141.71,0.0,141.71,55,86.71,Cash,Delivered
ORD04611,CUST0399,PROD009,USB-C Hub 7-in-1,Electronics,West,2022-07-10,3,56.48,0.0,169.45,60,109.45,PayPal,Delivered
ORD04612,CUST0307,PROD013,Casual Sneakers,Clothing,West,2024-05-16,4,90.81,0.0,363.23,160,203.23,Debit Card,Shipped
ORD04613,CUST0499,PROD063,Car Phone Mount,Automotive,Central,2024-11-28,3,25.82,15.0,65.84,27,38.84,Bank Transfer,Returned
ORD04614,CUST0190,PROD018,Polo Shirt Premium,Clothing,Central,2023-12-03,3,70.72,0.0,212.16,66,146.16,Cash,Returned
ORD04615,CUST0095,PROD053,Protein Powder Vanilla,Food & Beverage,Central,2024-09-10,1,58.5,15.0,49.73,20,29.73,Debit Card,Delivered
ORD04616,CUST0082,PROD024,Electric Kettle 1.7L,Home & Garden,Central,2022-01-03,1,47.15,15.0,40.08,18,22.08,Cash,Delivered
ORD04617,CUST0080,PROD041,Business Analytics Guide,Books,North,2024-02-27,4,49.32,0.0,197.28,48,149.28,Bank Transfer,Shipped
ORD04618,CUST0453,PROD012,Denim Jeans Slim,Clothing,North,2024-09-05,4,74.82,5.0,284.31,112,172.31,Debit Card,Returned
ORD04619,CUST0391,PROD039,Pull-Up Bar,Sports,Central,2023-09-14,4,57.14,0.0,228.56,88,140.56,PayPal,Delivered
ORD04620,CUST0085,PROD040,Water Bottle 1L,Sports,West,2022-11-08,2,23.29,20.0,37.26,16,21.26,Cash,Processing
ORD04621,CUST0286,PROD026,Plant Pot Set x3,Home & Garden,North,2024-12-13,4,41.79,15.0,142.09,56,86.09,Debit Card,Processing
ORD04622,CUST0128,PROD004,Bluetooth Speaker,Electronics,West,2022-11-11,4,91.83,5.0,348.94,140,208.94,Cash,Delivered
ORD04623,CUST0416,PROD019,Running Shorts,Clothing,Central,2022-07-09,3,43.69,0.0,131.07,45,86.07,PayPal,Delivered
ORD04624,CUST0339,PROD018,Polo Shirt Premium,Clothing,North,2022-09-12,4,70.43,5.0,267.62,88,179.62,Bank Transfer,Cancelled
ORD04625,CUST0339,PROD057,Granola Bars x12,Food & Beverage,North,2024-05-31,1,21.41,10.0,19.27,7,12.27,Credit Card,Delivered
ORD04626,CUST0423,PROD056,Dark Chocolate Bar 72%,Food & Beverage,North,2023-04-14,3,11.91,0.0,35.73,12,23.73,Credit Card,Cancelled
ORD04627,CUST0073,PROD006,Gaming Mouse,Electronics,South,2022-09-06,4,73.25,0.0,293.01,112,181.01,Bank Transfer,Shipped
ORD04628,CUST0217,PROD036,Gym Gloves,Sports,North,2023-01-20,3,26.25,5.0,74.81,27,47.81,PayPal,Delivered
ORD04629,CUST0063,PROD024,Electric Kettle 1.7L,Home & Garden,North,2024-12-31,5,48.49,0.0,242.45,90,152.45,PayPal,Shipped
ORD04630,CUST0408,PROD003,Smart Watch Ultra,Electronics,South,2023-11-03,3,348.02,20.0,835.25,420,415.25,Debit Card,Delivered
ORD04631,CUST0329,PROD048,SQL Mastery,Books,Central,2023-05-02,3,43.36,5.0,123.56,33,90.56,Credit Card,Shipped
ORD04632,CUST0351,PROD046,Finance for Managers,Books,South,2024-03-20,4,52.36,10.0,188.48,52,136.48,Debit Card,Delivered
ORD04633,CUST0407,PROD060,Collagen Powder 300g,Food & Beverage,South,2022-09-16,5,48.0,15.0,204.02,80,124.02,Credit Card,Delivered
ORD04634,CUST0093,PROD043,Data Science Handbook,Books,South,2022-12-22,4,71.3,0.0,285.22,72,213.22,Credit Card,Shipped
ORD04635,CUST0304,PROD061,Car Dash Cam 4K,Automotive,Central,2022-08-16,1,90.75,0.0,90.75,42,48.75,Bank Transfer,Delivered
ORD04636,CUST0148,PROD012,Denim Jeans Slim,Clothing,Central,2022-05-25,5,78.36,10.0,352.63,140,212.63,PayPal,Processing
ORD04637,CUST0327,PROD017,Formal Trousers,Clothing,South,2024-11-19,1,82.58,0.0,82.58,35,47.58,Debit Card,Delivered
ORD04638,CUST0187,PROD010,External SSD 1TB,Electronics,West,2024-11-14,2,153.62,0.0,307.25,130,177.25,Cash,Cancelled
ORD04639,CUST0483,PROD061,Car Dash Cam 4K,Automotive,East,2024-02-08,5,101.46,20.0,405.86,210,195.86,Cash,Cancelled
ORD04640,CUST0434,PROD070,Car Wax Premium,Automotive,North,2024-09-06,2,26.3,0.0,52.6,20,32.6,Credit Card,Delivered
ORD04641,CUST0012,PROD038,Foam Roller,Sports,Central,2023-06-22,5,32.37,15.0,137.59,60,77.59,Bank Transfer,Cancelled
ORD04642,CUST0057,PROD062,Tire Inflator Auto,Automotive,South,2023-05-17,4,48.2,0.0,192.82,72,120.82,PayPal,Shipped
ORD04643,CUST0410,PROD011,Classic White Shirt,Clothing,South,2022-05-24,5,45.46,0.0,227.29,75,152.29,Cash,Delivered
ORD04644,CUST0168,PROD010,External SSD 1TB,Electronics,North,2022-10-14,1,146.34,20.0,117.07,65,52.07,Credit Card,Delivered
ORD04645,CUST0173,PROD027,LED Desk Lamp,Home & Garden,East,2024-03-25,3,41.59,5.0,118.54,54,64.54,Credit Card,Shipped
ORD04646,CUST0203,PROD002,Wireless Headphones,Electronics,Central,2023-04-03,1,185.29,5.0,176.03,80,96.03,PayPal,Processing
ORD04647,CUST0212,PROD064,Seat Covers Set,Automotive,West,2024-06-12,5,74.87,10.0,336.92,160,176.92,Debit Card,Delivered
ORD04648,CUST0122,PROD037,Jump Rope Speed,Sports,Central,2022-05-16,4,20.32,5.0,77.22,28,49.22,PayPal,Delivered
ORD04649,CUST0011,PROD034,Cycling Helmet,Sports,East,2023-05-15,2,74.66,10.0,134.39,64,70.39,Credit Card,Shipped
ORD04650,CUST0275,PROD025,Blender Pro 1000W,Home & Garden,West,2023-04-13,2,97.5,0.0,195.0,70,125.0,Cash,Delivered
